Week,Commodity,Trend,Text,RefinedTrend
weekly_11_2025_Eng.txt,rice,Unknown,Price of white cowpea and red cowpea,Stable
weekly_11_2025_Eng.txt,rice,Unknown,sufficient stocks  and price ranged,Stable
weekly_11_2025_Eng.txt,rice,Unknown,550.00/kg. Price of red dhal have not,Stable
weekly_11_2025_Eng.txt,rice,Increase,increased significantly and average price,Increase
weekly_11_2025_Eng.txt,rice,Unknown,current whole sale prices of all pulses,Stable
weekly_11_2025_Eng.txt,rice,Unknown,The retail prices of all types of pulses,Stable
weekly_11_2025_Eng.txt,dhal,Decrease,except for red dhal have decreased  with,Decrease
weekly_11_2025_Eng.txt,rice,Unknown,notable price reduction of Rs.54. 00/kg for,Stable
weekly_11_2025_Eng.txt,rice,Unknown,the current retail prices of all types of,Stable
weekly_11_2025_Eng.txt,rice,Decrease,price decreased of 39% for green gram.,Decrease
weekly_11_2025_Eng.txt,vegetable,Unknown,Vegetable,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Prices of most of the vegetables have,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Most of the upcountry vegetable prices,Increase
weekly_11_2025_Eng.txt,rice,Unknown,"Puttalam areas, following prices of green",Stable
weekly_11_2025_Eng.txt,rice,Unknown,"However, price of carrot, leeks and",Stable
weekly_11_2025_Eng.txt,rice,Unknown,"-19%. Further, the price of tomato has",Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,"Considering low-country vegetables, most",Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,of the vegetable varieties experienced,Stable
weekly_11_2025_Eng.txt,rice,Increase,"price increase. Particularly, price of",Increase
weekly_11_2025_Eng.txt,rice,Unknown,"following prices of snake gourd, luffa and",Stable
weekly_11_2025_Eng.txt,rice,Decrease,of 8%-27% with decreased supply. Prices,Increase
weekly_11_2025_Eng.txt,rice,Unknown,"However, price of cucumber, pumpkin",Stable
weekly_11_2025_Eng.txt,rice,Unknown,"addition, price of green chilies has",Stable
weekly_11_2025_Eng.txt,rice,Increase,increased by 29% while price of,Increase
weekly_11_2025_Eng.txt,rice,Increase,"most vegetable prices have increased,",Increase
weekly_11_2025_Eng.txt,rice,Unknown,Retail prices of most of the vegetable,Stable
weekly_11_2025_Eng.txt,rice,Increase,"vegetables, the highest price increase was",Increase
weekly_11_2025_Eng.txt,vegetable,Unknown,"Considering the low -country vegetables,",Stable
weekly_11_2025_Eng.txt,rice,Unknown,luffa price showed a significant price,Stable
weekly_11_2025_Eng.txt,rice,Increase,gourd has a significant price increase of,Increase
weekly_11_2025_Eng.txt,rice,Decrease,Rs.64.00/kg. Capsicum prices decreased,Decrease
weekly_11_2025_Eng.txt,rice,Decrease,/kg) showed a price decrease compared to,Decrease
weekly_11_2025_Eng.txt,rice,Increase,last week but a 100% price increase,Increase
weekly_11_2025_Eng.txt,rice,Unknown,"last year, prices of most of th e varieties",Stable
weekly_11_2025_Eng.txt,rice,Decrease,have decreased while a notable price drop,Decrease
weekly_11_2025_Eng.txt,coconut,Unknown,Coconut,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Prices of both large and small nuts,Stable
weekly_11_2025_Eng.txt,rice,Unknown,respectively. Price ranges were,Stable
weekly_11_2025_Eng.txt,rice,Unknown,the current wholesale prices of large and,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Prices of large and small nuts showed a,Stable
weekly_11_2025_Eng.txt,rice,Unknown,"price drop of Rs.9.00/nut and Rs. 4.00/nut,",Stable
weekly_11_2025_Eng.txt,rice,Unknown,respectively. Price ranges were Rs.190.00,Stable
weekly_11_2025_Eng.txt,rice,Unknown,prices of large nuts (76%) and small nuts,Stable
weekly_11_2025_Eng.txt,fruit,Unknown,Fruits,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Wholesale prices of many fruits have,Stable
weekly_11_2025_Eng.txt,rice,Decrease,The highest price decrease was recorded,Decrease
weekly_11_2025_Eng.txt,rice,Unknown,"for betti mangoes, at 38%.  Prices for",Stable
weekly_11_2025_Eng.txt,fruit,Decrease,papaya and passion fruits have fallen by,Decrease
weekly_11_2025_Eng.txt,rice,Unknown,"harvest season, prices for karthakolomban",Stable
weekly_11_2025_Eng.txt,rice,Decrease,Prices for wood apple decreased by 13%,Decrease
weekly_11_2025_Eng.txt,rice,Increase,"to increased demand, prices for slime",Increase
weekly_11_2025_Eng.txt,rice,Unknown,Wholesale prices for the most of fruits,Stable
weekly_11_2025_Eng.txt,rice,Unknown,"prices, retail prices of most of the fruits",Stable
weekly_11_2025_Eng.txt,rice,Decrease,have also decreased. The highest price,Decrease
weekly_11_2025_Eng.txt,fruit,Decrease,decrease of Rs.72.00/fruit was,Decrease
weekly_11_2025_Eng.txt,rice,Unknown,reported for ka rthakolomban.  The price,Stable
weekly_11_2025_Eng.txt,fruit,Unknown,Rs.44.00/fruit.,Stable
weekly_11_2025_Eng.txt,fruit,Unknown,"In addition, papaw, passion fruit, avocado,",Stable
weekly_11_2025_Eng.txt,coconut,Decrease,king coconut has decreased by,Decrease
weekly_11_2025_Eng.txt,fruit,Unknown,"Rs.43.00/kg,Rs.32.00/fruit, Rs.31.00/fruit,",Stable
weekly_11_2025_Eng.txt,fruit,Unknown,"Rs.28.00/fruit, Rs.13.00/fruit and",Stable
weekly_11_2025_Eng.txt,fruit,Unknown,"Rs.12.00/fruit respectively. However,",Stable
weekly_11_2025_Eng.txt,rice,Increase,price of banana varieties have increased in,Increase
weekly_11_2025_Eng.txt,rice,Increase,the highest price increase of 76% and the,Increase
weekly_11_2025_Eng.txt,rice,Decrease,highest price decrease of 42% was,Decrease
weekly_11_2025_Eng.txt,fish,Unknown,Fresh Fish,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Wholesale prices of all the fresh fish types,Stable
weekly_11_2025_Eng.txt,rice,Increase,The highest price increase of 19% was,Increase
weekly_11_2025_Eng.txt,rice,Unknown,"prices of thora, kelawalla, balaya, hurulla",Stable
weekly_11_2025_Eng.txt,rice,Unknown,respectively. prices of other fresh fish,Stable
weekly_11_2025_Eng.txt,rice,Unknown,current wholesale prices of most  of the,Stable
weekly_11_2025_Eng.txt,fish,Increase,fresh fish types have increased with the,Increase
weekly_11_2025_Eng.txt,rice,Increase,highest price increase of 109% was noted,Increase
weekly_11_2025_Eng.txt,rice,Unknown,The prices of other fish varieties except,Stable
weekly_11_2025_Eng.txt,rice,Increase,price increase was recorded for Shrimps,Increase
weekly_11_2025_Eng.txt,rice,Unknown,by Rs.176.00/kg. The second highest price,Stable
weekly_11_2025_Eng.txt,rice,Increase,Rs.155.00/kg. Price increase of paraw and,Increase
weekly_11_2025_Eng.txt,rice,Unknown,and Rs.91.00/kg respectively. Price,Stable
weekly_11_2025_Eng.txt,rice,Decrease,Rs.89.00/kg. Price decrease of hurulla has,Decrease
weekly_11_2025_Eng.txt,fish,Unknown,other fish varieties except paraw and,Stable
weekly_11_2025_Eng.txt,rice,Increase,price increase was recorded for hurulla by,Increase
weekly_11_2025_Eng.txt,fish,Unknown,Dried Fish,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Prices of most of the dried fish types have,Stable
weekly_11_2025_Eng.txt,rice,Increase,fish supply. A price increase of 9% was,Increase
weekly_11_2025_Eng.txt,rice,Decrease,"areas. However, a price decrease of 5 %",Decrease
weekly_11_2025_Eng.txt,rice,Unknown,Negombo areas. Prices of other dried fish,Stable
weekly_11_2025_Eng.txt,rice,Unknown,current wholesale prices of most of the,Stable
weekly_11_2025_Eng.txt,fish,Increase,dried fish types have increased and the,Increase
weekly_11_2025_Eng.txt,rice,Unknown,The prices of other dry fish varieties,Stable
weekly_11_2025_Eng.txt,rice,Increase,highest price increase was recorded for,Increase
weekly_11_2025_Eng.txt,rice,Increase,balaya by Rs.74.00/kg. Price increase of,Increase
weekly_11_2025_Eng.txt,rice,Decrease,Price decrease of local sprats has recorded,Decrease
weekly_11_2025_Eng.txt,rice,Decrease,the highest price decrease was recorded,Decrease
weekly_11_2025_Eng.txt,rice,Unknown,for local sprats by 22%. The highest price,Stable
weekly_11_2025_Eng.txt,egg,Unknown,Eggs,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Prices of both brown and white eggs have,Stable
weekly_11_2025_Eng.txt,rice,Decrease,decreased by 1% and their prices ranged,Decrease
weekly_11_2025_Eng.txt,egg,Unknown,Rs. 30.00-34.00/ egg and Rs.28.00 -31.00/,Stable
weekly_11_2025_Eng.txt,egg,Unknown,egg respectively.,Stable
weekly_11_2025_Eng.txt,rice,Unknown,prices of both brown and white eggs have,Stable
weekly_11_2025_Eng.txt,rice,Unknown,The prices of both brown and white egg,Stable
weekly_11_2025_Eng.txt,rice,Unknown,types have not changed and the price,Stable
weekly_11_2025_Eng.txt,egg,Unknown,range of a white egg has recorded as,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Rs.29.00-Rs.33.00 and the price range of,Stable
weekly_11_2025_Eng.txt,egg,Unknown,a Brown egg has recorded as Rs.31.00 -,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Rs.35.00. The average price of the white,Stable
weekly_11_2025_Eng.txt,egg,Unknown,and brown egg types has recorded as,Stable
weekly_11_2025_Eng.txt,rice,Unknown,the prices of both egg varieties have,Stable
weekly_11_2025_Eng.txt,rice,Unknown,The prices of other meat types except beef,Stable
weekly_11_2025_Eng.txt,rice,Increase,have increased and  the highest price,Increase
weekly_11_2025_Eng.txt,rice,Increase,Rs.113.00/kg. Price increase of broiler,Increase
weekly_11_2025_Eng.txt,chicken,Unknown,and curry chicken have recorded as,Stable
weekly_11_2025_Eng.txt,rice,Increase,Price increase of mutton has recorded as,Increase
weekly_11_2025_Eng.txt,chicken,Increase,chicken have increased and the highest,Increase
weekly_11_2025_Eng.txt,rice,Increase,price increase was recorded for beef by,Increase
weekly_11_2025_Eng.txt,rice,Unknown,relating to wholesale and retail prices of,Stable
weekly_11_2025_Eng.txt,rice,Unknown,"as prevailing prices, price ranges, averages,",Stable
weekly_11_2025_Eng.txt,rice,Unknown,and a comparison of weekly prices. The,Stable
weekly_11_2025_Eng.txt,rice,Unknown,changes in prices reported are always with,Stable
weekly_11_2025_Eng.txt,rice,Unknown,price prevailed during the previous week,Stable
weekly_11_2025_Eng.txt,rice,Unknown,"price information is twice a week ( i.e.,",Stable
weekly_11_2025_Eng.txt,rice,Unknown,"prices, it is thrice a week ( i.e., Friday,",Stable
weekly_11_2025_Eng.txt,rice,Unknown,Rice VarietiesLOCATIONS,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 01: Selected Markets:Wholesale Price of Rice (Rs/50kg bag),Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 02: Selected Markets: Retail Price of Rice (Rs/kg),Stable
weekly_11_2025_Eng.txt,rice,Unknown,LOCATIONS Rice Varieties,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 04: Selected Markets:Wholesale Price of Subsidiary Food (Rs/50kg),Stable
weekly_11_2025_Eng.txt,onion,Unknown,Dried Chillies Red Onion Big Onion PotatoLOCATION Imported Imported Local Imported Welimada,Stable
weekly_11_2025_Eng.txt,dhal,Unknown,Green Gram Cowpea Red Dhal,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 05: Selected Markets: Retail Price of Subsidiary Food Crops (Rs/kg),Stable
weekly_11_2025_Eng.txt,onion,Unknown,Dried Chillies Red Onion Big Onion Potato Pulses,Stable
weekly_11_2025_Eng.txt,dhal,Unknown,Green Gram Cowpea Red Dhal,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 06: Selected Markets: Wholesale Price of Vegetables(Rs/kg),Stable
weekly_11_2025_Eng.txt,potato,Unknown,ManiocLong Beans Ash Plantain Green Chillies Lime Sweet Potatoe,Stable
weekly_11_2025_Eng.txt,rice,Unknown,"Colombo, Meegoda, Norochchole, Jaffna,Dambulla and Kandy - Gotukola Price Rs/Kg",Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,Leafy Vegetables (Rs/bundle),Stable
weekly_11_2025_Eng.txt,coconut,Unknown,Coconut (Rs/nut),Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 07: Selected Markets: Retail Price of Vegetables (Rs/kg),Stable
weekly_11_2025_Eng.txt,potato,Unknown,Sweet Potato Large Small,Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,Low Country Varieties Leafy Vegetable Coconut (Rs/nut),Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 08: Selected Markets: Retail Price of Fruits (Rs/each & Rs/kg),Stable
weekly_11_2025_Eng.txt,fruit,Unknown,Mango Other Fruits,Stable
weekly_11_2025_Eng.txt,coconut,Unknown,Passion Avocado Slime Apple Grapes (Rs/kg) King CoconutWood Apple Orange,Stable
weekly_11_2025_Eng.txt,fish,Unknown,Local Dried Fish Imported Dried Fish,Stable
weekly_11_2025_Eng.txt,fish,Unknown,Imported Dried Fish,Stable
weekly_11_2025_Eng.txt,fish,Unknown,Local Dried Fish,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 10: Selected Markets: Wholesale Price of Dried Fish (Rs/50kg),Stable
weekly_11_2025_Eng.txt,fish,Unknown,Sea Fish Eggs,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 09: Selected Markets: Wholesale Price of Fresh Fish & Eggs (Rs/kg & Rs/egg),Stable
weekly_11_2025_Eng.txt,fish,Unknown,Sea Fish,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 11: Selected Markets: Retail Price of Fresh Fish & Eggs (Rs/kg & Rs/eggs),Stable
weekly_11_2025_Eng.txt,fish,Unknown,Sea Fish Eggs,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 12: Selected Markets: Retail Price of Dried Fish (Rs/kg),Stable
weekly_11_2025_Eng.txt,fish,Unknown,Dried FishLOCATIONS Sprats-Imported Kattawa Thora Mora Balaya,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 13: Selected Markets: Retail Price of Meat (Rs/kg),Stable
weekly_11_2025_Eng.txt,chicken,Unknown,Meat Meat (Chicken) Meat,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Rice Coconut,Stable
weekly_11_2025_Eng.txt,fruit,Unknown,Keeri Samba 260.00 − 280.00 270.83 267.50 320.00 1.25 -15.36 Fruits (Rs/fruit),Stable
weekly_11_2025_Eng.txt,fruit,Unknown,Raw (Red) − Passion Fruit 50.00 − 70.00 63.00 87.78 111.50 -28.23 -43.50,Stable
weekly_11_2025_Eng.txt,onion,Unknown,Onion Mango,Stable
weekly_11_2025_Eng.txt,onion,Unknown,Big Onion Kohu −,Stable
weekly_11_2025_Eng.txt,potato,Unknown,Potato Orange 40.00 − 50.00 44.44 41.88 35.00 6.14 26.98,Stable
weekly_11_2025_Eng.txt,coconut,Unknown,Pulses King Coconut 150.00 − 230.00 188.89 196.25 161.88 -3.75 16.69,Stable
weekly_11_2025_Eng.txt,fish,Unknown,Cowpea (White) 580.00 − 700.00 638.33 675.00 776.67 -5.43 -17.81 Sea Fish,Stable
weekly_11_2025_Eng.txt,dhal,Unknown,Red Dhal 255.00 − 265.00 261.00 259.67 288.33 0.51 -9.48 Hurulla 650.00 − 1100.00 856.67 740.00 410.00 15.77 108.94,Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,Vegetable Balaya 800.00 − 1000.00 900.00 798.33 556.25 12.73 61.80,Stable
weekly_11_2025_Eng.txt,egg,Unknown,Raddish 80.00 − 140.00 103.00 107.00 67.00 -3.74 53.73 Eggs,Stable
weekly_11_2025_Eng.txt,fish,Unknown,Ladies Fingers 200.00 − 260.00 238.00 221.00 91.00 7.69 161.54 Dried Fish,Stable
weekly_11_2025_Eng.txt,potato,Unknown,Sweet Potato 130.00 − 180.00 156.00 143.00 125.00 9.09 24.80 Maduwa (Imported) −,Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable Koduwa (Imported) −,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 14: Colombo: Wholesale Prices (Rs/kg or Rs/piece),Stable
weekly_11_2025_Eng.txt,rice,Unknown,Average Price Change Compared to,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Average Price,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Rice Coconut,Stable
weekly_11_2025_Eng.txt,fruit,Unknown,Keeri Samba 260.00 − 320.00 283.24 293.45 372.92 -10.21 -24.05 Fruits (Rs/fruit),Stable
weekly_11_2025_Eng.txt,fruit,Unknown,Raw (Red) − Passion Fruit 60.00 − 120.00 90.00 121.43 153.00 -31.43 -41.18,Stable
weekly_11_2025_Eng.txt,onion,Unknown,Onion Mango,Stable
weekly_11_2025_Eng.txt,onion,Unknown,Big Onion Kohu −,Stable
weekly_11_2025_Eng.txt,potato,Unknown,Potato Orange 60.00 − 120.00 97.89 94.39 71.25 3.51 37.40,Stable
weekly_11_2025_Eng.txt,coconut,Unknown,Pulses King Coconut 200.00 − 300.00 250.63 262.22 190.00 -11.60 31.91,Stable
weekly_11_2025_Eng.txt,fish,Unknown,Cowpea (White) 700.00 − 900.00 797.60 851.90 1186.36 -54.30 -32.77 Sea Fish,Stable
weekly_11_2025_Eng.txt,dhal,Unknown,Red Dhal 280.00 − 340.00 298.68 296.67 336.67 2.02 -11.28 Hurulla 800.00 − 1100.00 964.29 1024.17 767.14 -59.88 25.70,Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,Vegetable Balaya 900.00 − 1000.00 941.67 871.43 792.22 70.24 18.86,Stable
weekly_11_2025_Eng.txt,egg,Unknown,Raddish 150.00 − 360.00 238.89 244.00 220.00 -5.11 8.59 Eggs,Stable
weekly_11_2025_Eng.txt,fish,Unknown,Ladies Fingers 280.00 − 420.00 360.69 328.00 261.72 32.69 37.81 Dried Fish,Stable
weekly_11_2025_Eng.txt,chicken,Unknown,Root Crops Chicken (Broiler) 1140.00 − 1320.00 1237.50 1223.33 1275.45 14.17 -2.98,Stable
weekly_11_2025_Eng.txt,potato,Unknown,Sweet Potato 200.00 − 340.00 273.10 266.30 278.82 6.81 -2.05 Chicken (Curry) 1100.00 − 1400.00 1218.18 1186.36 1328.18 31.82 -8.28,Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable Pork 1400.00 − 1600.00 1480.00 1366.67 1283.33 113.33 15.32,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 15: Colombo &Suburbs: Retail Prices (Rs/kg or Rs/piece),Stable
weekly_11_2025_Eng.txt,rice,Unknown,Average Price Change Compared to,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Average Price Change Compared to,Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,Paddy Vegetable (Up Country) Snake Gourd,Increase
weekly_11_2025_Eng.txt,onion,Unknown,Red Onion Badulla 210.00 − 235.00 218.75 Long Beans,Stable
weekly_11_2025_Eng.txt,onion,Unknown,Big Onion Welimada 200.00 − 220.00 210.00 Embilipitiya 250.00 − 270.00 260.00,Stable
weekly_11_2025_Eng.txt,potato,Unknown,Potato Hambantota −,Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,N'Eliya 240.00 − 260.00 248.00 Vegetable (Low Country) Embilipitiya 90.00 − 110.00 100.00,Stable
weekly_11_2025_Eng.txt,fruit,Unknown,Moneragala 550.00 − 600.00 570.00 Brinjal Fruits (Rs/kg),Stable
weekly_11_2025_Eng.txt,rice,Unknown,Table 16: Farmgate/Producer Prices of Food Commodities in Selected Producing Areas (Rs/kg),Stable
weekly_11_2025_Eng.txt,rice,Unknown,PriceCOMMODITY Range Average,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Price COMMODITY Range Average,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Price COMMODITY,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Rice,Stable
weekly_11_2025_Eng.txt,onion,Unknown,Red Onion,Stable
weekly_11_2025_Eng.txt,onion,Unknown,Big Onion,Stable
weekly_11_2025_Eng.txt,potato,Unknown,Potato,Stable
weekly_11_2025_Eng.txt,dhal,Unknown,Red Dhal 280.00 − 320.00 280.00 − 340.00 280.00 − 320.00 280.00 − 320.00 290.00 − 340.00 290.00 − 320.00 280.00 − 300.00 280.00 − 300.00 280.00 − 300.00,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Annex 01 - Colombo Markets: Retail Prices of Rice and Subsidiary Food Crops (Rs/kg) Week 11: 14 - 20 Mar 2025,Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,Vegetable,Stable
weekly_11_2025_Eng.txt,potato,Unknown,Sweet Potato 230.00 − 260.00 320.00 − 340.00 280.00 − 320.00 320.00 − 340.00 230.00 − 250.00 280.00 − 280.00 200.00 − 240.00 230.00 − 300.00 260.00 − 280.00,Stable
weekly_11_2025_Eng.txt,vegetable,Unknown,Leafy Vegetable,Stable
weekly_11_2025_Eng.txt,coconut,Unknown,Coconut,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Annex 02 - Colombo Markets: Retail Prices of Vegetables (Rs/kg) and Coconut (Rs/nut),Stable
weekly_11_2025_Eng.txt,fruit,Unknown,Other Fruits,Stable
weekly_11_2025_Eng.txt,coconut,Unknown,King Coconut 250.00 − 300.00 250.00 − 250.00 250.00 − 280.00 250.00 − 280.00 250.00 − 300.00 300.00 − 300.00 200.00 − 250.00 200.00 − 200.00 200.00 − 200.00,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Annex 03 - Colombo Markets: Retail Prices of Fruits (Rs/fruit),Stable
weekly_11_2025_Eng.txt,fish,Unknown,Sea Fish,Stable
weekly_11_2025_Eng.txt,egg,Unknown,30 Eggs (Rs/egg),Stable
weekly_11_2025_Eng.txt,fish,Unknown,Dried Fish,Stable
weekly_11_2025_Eng.txt,chicken,Unknown,Chicken (Broiler) 1140.00 − 1140.00 1280.00 − 1280.00 1300.00 − 1300.00 1300.00 − 1320.00 1140.00 − 1140.00 1200.00 − 1200.00 1200.00 − 1200.00 1190.00 − 1200.00 1280.00 − 1280.00,Stable
weekly_11_2025_Eng.txt,chicken,Unknown,Chicken (Curry) 1100.00 − 1100.00 1200.00 − 1200.00 1200.00 − 1400.00 1350.00 − 1350.00 1100.00 − 1100.00 1100.00 − 1100.00 1200.00 − 1200.00 1200.00 − 1200.00 1200.00 − 1200.00,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Annex 04 - Colombo Markets: Retail Prices of Sea Fish and Dried Fish (Rs/kg),Stable
weekly_11_2025_Eng.txt,rice,Unknown,Rice - (white Kekulu - normal ) 361 9.88 1.52 - 0.03 0.09 10.67 - 6.94 26.29 1.22 1.5,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Rice - (white Kekulu Samba) 355 8.81 1.53 - 0.03 0.09 8.11 - 9.82 30.48 0.92 1.7,Stable
weekly_11_2025_Eng.txt,rice,Unknown,Rice - ( Red Kekulu - normal ) 366 8.64 2.12 - 0.05 0.1 8.39 - 4.73 31.7 0.88 1.84,Stable
